,estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
2115,0.425,0.0,-0.3320645161290323,3.99,2,2,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2116,0.09,0.0,-0.3320645161290323,3.99,2,2,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2117,0.19,2.0,-0.3320645161290323,6.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2118,0.385,3.0,-0.3320645161290323,3.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2119,0.21,1.0,-0.3320645161290323,15.19,2,2,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2120,0.08,0.0,-0.3320645161290323,7.99,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2121,0.58,0.0,-0.3320645161290323,5.49,2,2,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2122,0.43,2.0,-0.3320645161290323,6.49,2,2,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2123,0.35,1.0,-0.3320645161290323,14.49,2,2,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2124,0.04,0.0,-0.3320645161290323,11.19,2,2,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2125,0.82,0.0,-0.3320645161290323,5.99,2,2,13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2126,0.13,0.0,-0.3320645161290323,4.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2127,0.76,0.0,-0.3320645161290323,2.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2128,0.77,0.0,-0.3320645161290323,8.49,2,2,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2129,0.73,0.0,-0.3320645161290323,4.19,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2130,0.8999999999999999,0.0,-0.3320645161290323,19.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2131,0.52,0.0,-0.3320645161290323,9.19,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2132,0.61,0.0,-0.3320645161290323,8.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2133,0.16,0.0,-0.3320645161290323,5.99,2,2,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2134,0.82,0.0,-0.3320645161290323,10.19,2,2,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2135,0.02,1.0,-0.3320645161290323,2.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2136,0.06,0.0,-0.3320645161290323,17.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2137,0.54,3.0,-0.3320645161290323,8.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2138,0.86,2.0,-0.3320645161290323,0.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2139,0.21,1.0,-0.3320645161290323,7.19,2,2,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2140,0.91,0.0,-0.3320645161290323,9.49,2,2,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2141,0.44,0.0,-0.3320645161290323,20.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2142,0.535,3.0,-0.3320645161290323,12.49,2,2,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2143,0.01,0.0,-0.3320645161290323,6.49,2,2,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2144,0.785,0.0,-0.3320645161290323,16.99,2,2,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2145,0.91,0.0,-0.3320645161290323,4.99,2,2,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,0.78,0.0,-0.3320645161290323,14.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2147,0.48,0.0,-0.3320645161290323,5.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2148,0.88,0.0,-0.3320645161290323,10.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2149,0.6,0.0,-0.3320645161290323,11.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2150,0.475,0.0,-0.3320645161290323,7.19,2,2,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2151,0.93,0.0,-0.3320645161290323,10.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2152,1.0,8.0,-0.3320645161290323,0.19,2,2,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2153,0.45,2.0,-0.3320645161290323,7.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2154,0.83,0.0,-0.3320645161290323,3.99,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2155,0.22,0.0,-0.3320645161290323,11.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2156,0.87,11.0,-0.3320645161290323,4.49,2,2,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2157,0.29,4.0,-0.3320645161290323,5.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2158,0.93,1.0,-0.3320645161290323,0.19,2,2,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2159,0.8,0.0,-0.3320645161290323,4.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2160,0.8,0.0,-0.3320645161290323,12.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2161,0.8166666666666668,0.0,-0.3320645161290323,2.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2162,0.74,4.0,-0.3320645161290323,9.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2163,0.65,2.0,-0.3320645161290323,1.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2164,0.43,0.0,-0.3320645161290323,4.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2165,0.73,0.0,-0.3320645161290323,10.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2166,1.0,0.0,-0.3320645161290323,2.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2167,0.20500000000000002,0.0,-0.3320645161290323,19.99,2,2,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2168,0.84,1.0,-0.3320645161290323,1.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2169,0.78,2.0,-0.3320645161290323,9.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2170,0.8,0.0,-0.3320645161290323,2.19,2,2,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2171,0.73,0.0,-0.3320645161290323,8.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2172,0.06,0.0,-0.3320645161290323,23.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2173,0.79,0.0,-0.3320645161290323,2.49,2,2,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2174,0.68,0.0,-0.3320645161290323,18.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2175,0.24,4.0,-0.3320645161290323,9.99,2,2,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2176,0.52,0.0,-0.3320645161290323,12.49,2,2,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2177,0.85,6.0,-0.3320645161290323,7.19,2,2,13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2178,0.55,0.0,-0.3320645161290323,2.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2179,0.51,0.0,-0.3320645161290323,5.19,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2180,0.66,0.0,-0.3320645161290323,14.19,2,2,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,0.2,4.0,-0.3320645161290323,3.99,2,2,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2182,0.56,1.0,-0.3320645161290323,6.49,2,2,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2183,0.52,0.0,-0.3320645161290323,7.49,2,2,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2184,0.8,6.0,-0.3320645161290323,8.99,2,2,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2185,0.39,0.0,-0.3320645161290323,8.19,2,2,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2186,0.405,0.0,-0.3320645161290323,8.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2187,0.43,0.0,-0.3320645161290323,0.49,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2188,0.495,0.0,-0.3320645161290323,15.99,2,2,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2189,0.29,0.0,-0.3320645161290323,9.19,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,0.93,4.0,-0.3320645161290323,1.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2191,0.49,0.0,-0.3320645161290323,8.19,2,2,13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,0.46499999999999997,0.0,-0.3320645161290323,14.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2193,0.7849999999999999,0.0,-0.3320645161290323,13.49,2,2,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2194,0.68,1.0,-0.3320645161290323,2.49,2,2,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2195,0.59,0.0,-0.3320645161290323,11.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2196,0.52,0.0,-0.3320645161290323,12.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2197,0.24,0.0,-0.3320645161290323,1.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2198,0.6866666666666666,0.0,-0.3320645161290323,21.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2199,0.71,0.0,-0.3320645161290323,5.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2200,0.505,0.0,-0.3320645161290323,10.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2201,0.865,1.0,-0.3320645161290323,6.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2202,0.645,6.0,-0.3320645161290323,4.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2203,0.6,6.0,-0.3320645161290323,2.99,2,2,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2204,0.95,4.0,-0.3320645161290323,5.99,2,2,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2205,0.15,0.0,-0.3320645161290323,14.99,2,2,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2206,0.64,4.0,-0.3320645161290323,9.19,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2207,0.25,0.0,-0.3320645161290323,11.19,2,2,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2208,0.17,0.0,-0.3320645161290323,2.19,2,2,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2209,0.6,0.0,-0.3320645161290323,2.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2210,0.67,0.0,-0.3320645161290323,11.49,2,2,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2211,0.86,0.0,-0.3320645161290323,4.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2212,0.61,3.0,-0.3320645161290323,3.19,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2213,0.88,0.0,-0.3320645161290323,5.49,2,2,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2214,0.79,3.0,-0.3320645161290323,2.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2215,0.21,0.0,-0.3320645161290323,19.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2216,0.38666666666666666,0.0,-0.3320645161290323,6.99,2,2,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2217,0.09,0.0,-0.3320645161290323,5.19,2,2,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2218,0.32,4.0,-0.3320645161290323,14.19,2,2,13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2219,0.5800000000000001,0.0,-0.3320645161290323,7.99,2,2,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2220,0.43,0.0,-0.7615593220338983,1.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2221,0.25,2.0,-0.7615593220338983,14.19,2,2,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2222,0.935,0.0,-0.7615593220338983,20.19,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2223,0.46,0.0,-0.7615593220338983,8.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2224,0.7,0.0,-0.7615593220338983,2.49,2,2,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2225,0.32,2.0,-0.7615593220338983,0.49,2,2,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2226,0.73,0.0,-0.7615593220338983,12.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2227,0.515,4.0,-0.7615593220338983,15.99,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2228,0.5366666666666666,3.0,-0.7615593220338983,11.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2229,0.37,3.0,-0.7615593220338983,16.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2230,0.335,10.0,-0.7615593220338983,3.99,2,2,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2231,0.76,0.0,-0.7615593220338983,4.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2232,0.76,1.0,-0.7615593220338983,13.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2233,0.77,0.0,-0.7615593220338983,9.99,2,2,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2234,0.04,0.0,-0.7615593220338983,11.99,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2235,0.63,3.0,-0.7615593220338983,1.49,2,2,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2236,0.52,0.0,-0.7615593220338983,7.49,2,2,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2237,0.35,2.0,-0.7615593220338983,8.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2238,0.99,0.0,-0.7615593220338983,16.49,2,2,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2239,0.64,0.0,-0.7615593220338983,0.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2240,0.565,0.0,-0.7615593220338983,13.49,2,2,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2241,0.63,0.0,-0.7615593220338983,8.19,2,2,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2242,0.46,0.0,-0.7615593220338983,9.99,2,2,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2243,0.5449999999999999,3.0,-0.7615593220338983,10.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2244,0.68,0.0,-0.7615593220338983,3.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2245,0.3466666666666667,0.0,-0.7615593220338983,14.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2246,0.53,0.0,-0.7615593220338983,7.99,2,2,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2247,0.69,0.0,-0.7615593220338983,4.99,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2248,0.77,0.0,-0.7615593220338983,5.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2249,0.675,4.0,-0.7615593220338983,5.49,2,2,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,0.42000000000000004,0.0,-0.7615593220338983,16.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2251,0.93,0.0,-0.7615593220338983,5.49,2,2,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2252,0.2,0.0,-0.7615593220338983,5.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2253,0.395,0.0,-0.7615593220338983,16.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2254,0.28,0.0,-0.7615593220338983,18.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2255,0.8049999999999999,0.0,-0.7615593220338983,3.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2256,0.47,0.0,-0.7615593220338983,5.19,2,2,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2257,0.42,0.0,-0.7615593220338983,6.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2258,0.96,0.0,-0.7615593220338983,11.49,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2259,0.84,0.0,-0.7615593220338983,7.49,2,2,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2260,0.625,4.0,-0.7615593220338983,20.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2261,0.47,0.0,-0.7615593220338983,11.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2262,0.255,0.0,-0.7615593220338983,3.99,2,2,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2263,0.14,0.0,-0.7615593220338983,3.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2264,0.7,4.0,-0.7615593220338983,7.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2265,0.46,0.0,-0.7615593220338983,15.19,2,2,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2266,0.45499999999999996,0.0,-0.7615593220338983,12.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2267,0.215,3.0,-0.7615593220338983,3.99,2,2,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2268,0.9,3.0,-0.7615593220338983,8.49,2,2,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2269,0.23,0.0,-0.7615593220338983,14.49,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2270,0.76,5.0,-0.7615593220338983,9.49,2,2,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2271,0.87,0.0,-0.7615593220338983,11.19,2,2,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2272,0.38000000000000006,0.0,-0.7615593220338983,5.99,2,2,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2273,0.83,1.0,-0.7615593220338983,4.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2274,0.49,0.0,-0.7615593220338983,16.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2275,0.42,3.0,-0.7615593220338983,4.19,2,2,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2276,0.64,2.0,-0.7615593220338983,8.49,2,2,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2277,0.04,0.0,-0.7615593220338983,8.19,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2278,0.79,2.0,-0.7615593220338983,6.19,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2279,0.29000000000000004,2.0,-0.7615593220338983,19.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2280,0.53,4.0,-0.7615593220338983,8.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2281,0.47,0.0,-0.7615593220338983,17.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2282,0.48,0.0,-0.7615593220338983,4.99,2,2,14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2283,0.96,0.0,-0.7615593220338983,3.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2284,0.385,5.0,-0.7615593220338983,0.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2285,0.09,4.0,-0.7615593220338983,7.49,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2286,0.93,0.0,-0.7615593220338983,16.19,2,2,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2287,0.85,0.0,-0.7615593220338983,9.49,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2288,0.44,0.0,-0.7615593220338983,20.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2289,0.19000000000000003,0.0,-0.7615593220338983,14.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2290,0.43,0.0,-0.7615593220338983,5.49,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2291,0.28,0.0,-0.7615593220338983,10.19,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2292,0.36,0.0,-0.7615593220338983,6.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2293,0.4666666666666666,0.0,-0.7615593220338983,4.99,2,2,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2294,0.91,0.0,-0.7615593220338983,7.19,2,2,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2295,0.36,0.0,-0.7615593220338983,10.99,2,2,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2296,0.36,8.0,-0.7615593220338983,0.19,2,2,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
